boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,area,overlabel,overmodzct,overpop_es,overzcta,overarea,overmodztc,piecearea,pieceofct,perc_ct,aug6_COVID_CASE_RATE,aug6_COVID_DEATH_RATE,aug6_PERCENT_POSITIVE,may18_COVID_CASE_RATE,may18_COVID_DEATH_RATE,may18_PERCENT_POSITIVE
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,336133.205085058114491,"10013","10013",,,,,26630.4401400000,0.0792258530,7.9225853730,"1071.27","72.34","4.91","850.81","62","22.46"
"1","1007600",Manhattan,I,"007600","76",MN17,Midtown-Midtown South,"3807",1873518.1977500000502914190292358398438,5717.6335102000002734712325036525726,174056.570679242082406,"10018","10018",9687.0000000000000000000000000000000,"10018","805464",Hell's Kitchen/Midtown Manhattan,0.8202316390,0.0000047120,0.0004712440,"2601.92","52.46","7.09","2098.32","31.47","27.78"
"1","1010100",Manhattan,I,"010100","101",MN17,Midtown-Midtown South,"3807",1891377.8119399999268352985382080078125,5701.7158574499999303952790796756744,175716.677223943901481,"10001, 10118","10001",23072.0000000000000000000000000000000,"10001, 10119, 10199","1712835",Chelsea/NoMad/West Chelsea,175716.6772000000,0.9999999990,99.9999999800,"1803.67","106.1","6.73","1421.72","72.15","24.26"
"1","1005800",Manhattan,I,"005800","58",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1879679.0285100000910460948944091796875,5720.5739273899998806882649660110474,174629.294103084946983,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,142860.8367000000,0.8180805940,81.8080594200,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1009500",Manhattan,I,"009500","95",MN17,Midtown-Midtown South,"3807",1851171.2892700000666081905364990234375,5658.9703251199998703668825328350067,171980.599967049260158,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,5.3643991950,0.0000311910,0.0031191880,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1010300",Manhattan,I,"010300","103",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1875918.1429399999324232339859008789063,5699.2381647399997746106237173080444,174280.464073374430882,"10001, 10118","10001",23072.0000000000000000000000000000000,"10001, 10119, 10199","1712835",Chelsea/NoMad/West Chelsea,174280.4640000000,0.9999999990,99.9999999500,"1803.67","106.1","6.73","1421.72","72.15","24.26"
"1","1004300",Manhattan,I,"004300","43",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",1605585.0793399999383836984634399414063,5090.4199372599996422650292515754700,149164.462684853468090,"10002","10002",74993.0000000000000000000000000000000,"10002","2280934",Chinatown/Lower East Side,43.1245422900,0.0002891070,0.0289107340,"1637.67","208.45","9.6","1270.27","179.79","33.8"
"1","1005502",Manhattan,I,"005502","55.02",MN23,West Village,"3810",1243017.2145000000018626451492309570313,4547.0158745099997759098187088966370,115480.659406631675665,"10002","10002",74993.0000000000000000000000000000000,"10002","2280934",Chinatown/Lower East Side,0.0341909470,0.0000002960,0.0000296070,"1637.67","208.45","9.6","1270.27","179.79","33.8"
"1","1003602",Manhattan,I,"003602","36.02",MN22,East Village,"3809",961070.4806259999750182032585144042969,4076.2498779399998056760523468255997,89286.645196454221150,"10002","10002",74993.0000000000000000000000000000000,"10002","2280934",Chinatown/Lower East Side,7.0889124950,0.0000793950,0.0079394990,"1637.67","208.45","9.6","1270.27","179.79","33.8"
"1","1004500",Manhattan,I,"004500","45",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",1129524.3969600000418722629547119140625,4604.7425259700003152829594910144806,104936.790528494879254,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,31111.5364400000,0.2964788250,29.6478825800,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1001800",Manhattan,I,"001800","18",MN27,Chinatown,"3809",2399274.6907500000670552253723144531250,6391.9218838300002971664071083068848,222901.050293372158194,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,1.9803956840,0.0000088840,0.0008884640,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1004100",Manhattan,E,"004100","41",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",2058614.1083700000308454036712646484375,5913.8706640500004141358658671379089,191252.458552261843579,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,44006.0159400000,0.2300938570,23.0093857400,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1005900",Manhattan,I,"005900","59",MN23,West Village,"3810",1250316.2629800001159310340881347656250,5280.1024438399999780813232064247131,116158.752874992831494,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,2.3339286850,0.0000200920,0.0020092570,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1003800",Manhattan,E,"003800","38",MN22,East Village,"3809",2178371.3832600000314414501190185546875,5840.0892714600004183012060821056366,202378.499225357460091,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,202349.2823000000,0.9998556320,99.9855632200,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1006300",Manhattan,I,"006300","63",MN23,West Village,"3810",1918265.5924199998844414949417114257813,5802.5084396800002650707028806209564,178213.528444484283682,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,43.8734823300,0.0002461840,0.0246184910,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1006300",Manhattan,I,"006300","63",MN23,West Village,"3810",1918265.5924199998844414949417114257813,5802.5084396800002650707028806209564,178213.528444484283682,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,178144.7614000000,0.9996141310,99.9614131100,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1006100",Manhattan,I,"006100","61",MN23,West Village,"3810",1528503.9451500000432133674621582031250,5022.8216195900004095165058970451355,142003.584404184977757,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,141997.8390000000,0.9999595400,99.9959540400,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1007100",Manhattan,I,"007100","71",MN23,West Village,"3810",1775764.2929400000721216201782226562500,6601.1771735499996793805621564388275,164974.759985046111979,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,96807.2492600000,0.5868003640,58.6800364300,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1002500",Manhattan,E,"002500","25",MN27,Chinatown,"3809",1439387.8241000000853091478347778320313,4763.7027038599999286816455423831940,133724.108073414390674,"10002","10002",74993.0000000000000000000000000000000,"10002","2280934",Chinatown/Lower East Side,6.6120920040,0.0000494450,0.0049445770,"1637.67","208.45","9.6","1270.27","179.79","33.8"
"1","1002700",Manhattan,I,"002700","27",MN27,Chinatown,"3809",639299.1911850000033155083656311035156,3685.3159820999999283230863511562347,59395.004924648601445,"10002","10002",74993.0000000000000000000000000000000,"10002","2280934",Chinatown/Lower East Side,15.1158515200,0.0002544970,0.0254497010,"1637.67","208.45","9.6","1270.27","179.79","33.8"
"1","1000800",Manhattan,E,"000800","8",MN27,Chinatown,"3809",2366871.3333499999716877937316894531250,6362.7857624099997337907552719116211,219890.579493061377434,"10038","10038",,,,,16.6743737300,0.0000758300,0.0075830320,"1256.35","127","7.13","1056.79","113.39","26.81"
"1","1001300",Manhattan,I,"001300","13",MN25,Battery Park City-Lower Manhattan,"3810",3516583.0059699998237192630767822265625,8906.3144026499994652112945914268494,326705.447838642925490,"10038","10038",22800.0000000000000000000000000000000,"10038","715413",Chinatown/Financial District,1.8575665440,0.0000056850,0.0005685750,"1256.35","127","7.13","1056.79","113.39","26.81"
"1","1031704",Manhattan,I,"031704","317.04",MN25,Battery Park City-Lower Manhattan,"3810",2338837.0666100000962615013122558593750,9073.0954324400008772499859333038330,217286.398846622847486,"10004","10004",3028.0000000000000000000000000000000,"10004","381965",Financial District,23896.9019200000,0.1099788200,10.9978820700,"1068.32","27.39","5.67","794.39","27.39","21.71"
"1","1000900",Manhattan,I,"000900","9",MN25,Battery Park City-Lower Manhattan,"3810",3133615.5922400001436471939086914062500,16461.0082312000013189390301704406738,291121.439589661313221,"10006","10006",3454.0000000000000000000000000000000,"10006","251869",Financial District,8.5619562590,0.0000294100,0.0029410250,"1098.97","0","5.28","665.17","0","16.91"
"1","1001502",Manhattan,I,"001502","15.02",MN25,Battery Park City-Lower Manhattan,"3810",2242452.5298100002110004425048828125000,10812.0234450000007200287654995918274,208331.720403698127484,"10007","10007",7023.0000000000000000000000000000000,"10007, 10278, 10279","470222",TriBeCa,7.8784608250,0.0000378160,0.0037816900,"848.51","36.36","4.14","606.08","36.36","16.18"
"1","1000600",Manhattan,E,"000600","6",MN28,Lower East Side,"3809",2583417.6758699999190866947174072265625,6970.6346985099999074009247124195099,240008.637057514861226,"10038","10038",22800.0000000000000000000000000000000,"10038","715413",Chinatown/Financial District,10.0011283300,0.0000416690,0.0041669860,"1256.35","127","7.13","1056.79","113.39","26.81"
"1","1003800",Manhattan,E,"003800","38",MN22,East Village,"3809",2178371.3832600000314414501190185546875,5840.0892714600004183012060821056366,202378.499225357460091,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,29.2062175300,0.0001443140,0.0144314820,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1003200",Manhattan,I,"003200","32",MN22,East Village,"3809",2335526.7167299999855458736419677734375,6358.4353889499998331302776932716370,216978.693309134396259,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,42.0575486700,0.0001938320,0.0193832620,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1004000",Manhattan,I,"004000","40",MN22,East Village,"3809",1927636.9443800000008195638656616210938,5563.5626903399997900123707950115204,179084.423532253364101,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,179055.7294000000,0.9998397730,99.9839773100,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1004000",Manhattan,I,"004000","40",MN22,East Village,"3809",1927636.9443800000008195638656616210938,5563.5626903399997900123707950115204,179084.423532253364101,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,28.6921740600,0.0001602150,0.0160215910,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1004200",Manhattan,I,"004200","42",MN22,East Village,"3809",932087.7985610000323504209518432617188,5672.8011865300004501477815210819244,86594.271770174629637,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,86594.2717700000,1.0000000000,99.9999999900,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1003400",Manhattan,E,"003400","34",MN22,East Village,"3809",1718451.6361000000033527612686157226563,5503.3067228700001578545197844505310,159650.421439141413430,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,159613.9311000000,0.9997714360,99.9771435900,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1000900",Manhattan,I,"000900","9",MN25,Battery Park City-Lower Manhattan,"3810",3133615.5922400001436471939086914062500,16461.0082312000013189390301704406738,291121.439589661313221,"11201","11201",62823.0000000000000000000000000000000,"11201","3631079",Brooklyn Heights/DUMBO/Downtown Brooklyn,4.4763069820,0.0000153760,0.0015376080,"1310.17","155.97","5.4","1049.12","124.78","22.81"
"1","1000202",Manhattan,E,"000202","2.02",MN28,Lower East Side,"3809",3315114.0548299998044967651367187500000,8568.0892352800001390278339385986328,307985.645470750052482,"11201","11201",62823.0000000000000000000000000000000,"11201","3631079",Brooklyn Heights/DUMBO/Downtown Brooklyn,1.6574892360,0.0000053810,0.0005381700,"1310.17","155.97","5.4","1049.12","124.78","22.81"
"1","1006300",Manhattan,I,"006300","63",MN23,West Village,"3810",1918265.5924199998844414949417114257813,5802.5084396800002650707028806209564,178213.528444484283682,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,24.8721437900,0.0001395630,0.0139563720,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1005400",Manhattan,I,"005400","54",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1809255.6362600000575184822082519531250,5588.6370827199998529977165162563324,168086.417149688786594,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,41.2291791200,0.0002452850,0.0245285600,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1005400",Manhattan,I,"005400","54",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1809255.6362600000575184822082519531250,5588.6370827199998529977165162563324,168086.417149688786594,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,155087.8037000000,0.9226670800,92.2667080000,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1006100",Manhattan,I,"006100","61",MN23,West Village,"3810",1528503.9451500000432133674621582031250,5022.8216195900004095165058970451355,142003.584404184977757,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,5.7539157940,0.0000405190,0.0040519510,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1007100",Manhattan,I,"007100","71",MN23,West Village,"3810",1775764.2929400000721216201782226562500,6601.1771735499996793805621564388275,164974.759985046111979,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,68167.5067500000,0.4131996110,41.3199611600,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1006500",Manhattan,I,"006500","65",MN23,West Village,"3810",2167367.1069800001569092273712158203125,6351.1819821700000829878263175487518,201356.237199358205544,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,21851.0465400000,0.1085193420,10.8519342800,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1006500",Manhattan,I,"006500","65",MN23,West Village,"3810",2167367.1069800001569092273712158203125,6351.1819821700000829878263175487518,201356.237199358205544,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,46.7905054400,0.0002323760,0.0232376730,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1005700",Manhattan,I,"005700","57",MN23,West Village,"3810",1159594.7236800000537186861038208007813,4761.9140842300002987030893564224243,107730.517488893048721,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,0.0043387100,0.0000000400,0.0000040270,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1004900",Manhattan,I,"004900","49",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",2226124.3105600001290440559387207031250,6676.6060651099996903212741017341614,206815.088139258878073,"10013","10013",28709.0000000000000000000000000000000,"10013","1403711",Hudson Square/Little Italy/SoHo/TriBeCa,26.6987512500,0.0001290940,0.0129094790,"1071.27","72.34","4.91","850.81","62","22.46"
"1","1002700",Manhattan,I,"002700","27",MN27,Chinatown,"3809",639299.1911850000033155083656311035156,3685.3159820999999283230863511562347,59395.004924648601445,"10013","10013",28709.0000000000000000000000000000000,"10013","1403711",Hudson Square/Little Italy/SoHo/TriBeCa,5.8835597720,0.0000990580,0.0099058150,"1071.27","72.34","4.91","850.81","62","22.46"
"1","1003602",Manhattan,I,"003602","36.02",MN22,East Village,"3809",961070.4806259999750182032585144042969,4076.2498779399998056760523468255997,89286.645196454221150,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,1.9416385300,0.0000217460,0.0021746120,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1003602",Manhattan,I,"003602","36.02",MN22,East Village,"3809",961070.4806259999750182032585144042969,4076.2498779399998056760523468255997,89286.645196454221150,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,12.2613275200,0.0001373250,0.0137325430,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1009900",Manhattan,I,"009900","99",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",10754478.3181999996304512023925781250000,29604.5419992999995884019881486892700,999134.557365881977603,"10018","10018",9687.0000000000000000000000000000000,"10018","805464",Hell's Kitchen/Midtown Manhattan,73479.6112800000,0.0735432580,7.3543258750,"2601.92","52.46","7.09","2098.32","31.47","27.78"
"1","1003700",Manhattan,I,"003700","37",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",4109795.9620599998161196708679199218750,11697.0586473999992449535056948661804,381815.208148868638091,"10013","10013",28709.0000000000000000000000000000000,"10013","1403711",Hudson Square/Little Italy/SoHo/TriBeCa,198382.4780000000,0.5195772030,51.9577203200,"1071.27","72.34","4.91","850.81","62","22.46"
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,336133.205085058114491,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,1.9979177540,0.0000059430,0.0005943820,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1003700",Manhattan,I,"003700","37",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",4109795.9620599998161196708679199218750,11697.0586473999992449535056948661804,381815.208148868638091,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,162887.2756000000,0.4266128530,42.6612853800,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1003700",Manhattan,I,"003700","37",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",4109795.9620599998161196708679199218750,11697.0586473999992449535056948661804,381815.208148868638091,"10014","10014",,,,,16326.0629400000,0.0427590690,4.2759069280,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1008700",Manhattan,I,"008700","87",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1780834.1181199999991804361343383789063,5579.4806307099997866316698491573334,165446.119462149130413,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,11.8922293800,0.0000718790,0.0071879770,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1005400",Manhattan,I,"005400","54",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1809255.6362600000575184822082519531250,5588.6370827199998529977165162563324,168086.417149688786594,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,12957.3755500000,0.0770875820,7.7087582500,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1005800",Manhattan,I,"005800","58",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1879679.0285100000910460948944091796875,5720.5739273899998806882649660110474,174629.294103084946983,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,32.6340551000,0.0001868760,0.0186876170,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1009100",Manhattan,I,"009100","91",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1927040.0515000000596046447753906250000,5743.3934988000000885222107172012329,179028.905992390937172,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,13.2077867700,0.0000737740,0.0073774600,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1005200",Manhattan,I,"005200","52",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1815428.9092200000304728746414184570313,5790.3881760300000678398646414279938,168662.029044887662167,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,23180.2047000000,0.1374358220,13.7435822500,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1005200",Manhattan,I,"005200","52",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",1815428.9092200000304728746414184570313,5790.3881760300000678398646414279938,168662.029044887662167,"10011","10011",50472.0000000000000000000000000000000,"10011","1612579",Chelsea,15.8268106800,0.0000938370,0.0093837420,"1208.07","86.87","5.64","995.95","66.67","24.5"
"1","1004800",Manhattan,I,"004800","48",MN21,Gramercy,"3808",1920849.7034899999853223562240600585938,5539.3790385599995715892873704433441,178453.914062514173565,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,178446.9801000000,0.9999611440,99.9961144200,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1004800",Manhattan,I,"004800","48",MN21,Gramercy,"3808",1920849.7034899999853223562240600585938,5539.3790385599995715892873704433441,178453.914062514173565,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,6.9457358180,0.0000389210,0.0038921730,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1003400",Manhattan,E,"003400","34",MN22,East Village,"3809",1718451.6361000000033527612686157226563,5503.3067228700001578545197844505310,159650.421439141413430,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,36.4946729900,0.0002285910,0.0228591140,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1003700",Manhattan,I,"003700","37",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",4109795.9620599998161196708679199218750,11697.0586473999992449535056948661804,381815.208148868638091,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,4219.3808600000,0.0110508450,1.1050845460,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1004700",Manhattan,I,"004700","47",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",1780551.0581900000106543302536010742188,5987.2094221300003482610918581485748,165419.756817028770456,"10012","10012",,,,,0.1833565590,0.0000011080,0.0001108430,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1004900",Manhattan,I,"004900","49",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",2226124.3105600001290440559387207031250,6676.6060651099996903212741017341614,206815.088139258878073,"10014","10014",30738.0000000000000000000000000000000,"10014","1307317",Hudson Square/Meatpacking District/West Village,931.1974547000,0.0045025600,0.4502560530,"1175.78","93.42","5.17","911.63","74.09","24.14"
"1","1006700",Manhattan,I,"006700","67",MN23,West Village,"3810",1812882.8509500001091510057449340820313,5458.8590508099996441160328686237335,168423.754020010353997,"10012","10012",23411.0000000000000000000000000000000,"10012","835785",Greenwich Village/SoHo,16.1792924600,0.0000960630,0.0096063000,"821.48","37.53","4.66","646.34","29.19","21.77"
"1","1001501",Manhattan,I,"001501","15.01",MN25,Battery Park City-Lower Manhattan,"3810",2814943.5453699999488890171051025390625,9130.6521794100008264649659395217896,261514.819994457531720,"11201","11201",62823.0000000000000000000000000000000,"11201","3631079",Brooklyn Heights/DUMBO/Downtown Brooklyn,4.8686110140,0.0000186170,0.0018616960,"1310.17","155.97","5.4","1049.12","124.78","22.81"
"1","1001502",Manhattan,I,"001502","15.02",MN25,Battery Park City-Lower Manhattan,"3810",2242452.5298100002110004425048828125000,10812.0234450000007200287654995918274,208331.720403698127484,"11201","11201",62823.0000000000000000000000000000000,"11201","3631079",Brooklyn Heights/DUMBO/Downtown Brooklyn,2.1292664050,0.0000102200,0.0010220550,"1310.17","155.97","5.4","1049.12","124.78","22.81"
"1","1004400",Manhattan,I,"004400","44",MN50,Stuyvesant Town-Cooper Village,"3808",4277837.3680400000885128974914550781250,9684.7629390599995531374588608741760,397426.642275219841395,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,29.1632439600,0.0000733800,0.0073380190,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1006400",Manhattan,I,"006400","64",MN21,Gramercy,"3808",1934407.9583399998955428600311279296875,5564.0125693899999532732181251049042,179713.575271790963598,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,34005.8001800000,0.1892222110,18.9222211600,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1006400",Manhattan,I,"006400","64",MN21,Gramercy,"3808",1934407.9583399998955428600311279296875,5564.0125693899999532732181251049042,179713.575271790963598,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,0.3359200240,0.0000018690,0.0001869190,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1004400",Manhattan,I,"004400","44",MN50,Stuyvesant Town-Cooper Village,"3808",4277837.3680400000885128974914550781250,9684.7629390599995531374588608741760,397426.642275219841395,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,33.2217294300,0.0000835920,0.0083592100,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1004400",Manhattan,I,"004400","44",MN50,Stuyvesant Town-Cooper Village,"3808",4277837.3680400000885128974914550781250,9684.7629390599995531374588608741760,397426.642275219841395,"11211, 11249","11211",102624.0000000000000000000000000000000,"11211","5946131",East Williamsburg/Williamsburg (North)/Williamsburg (South),2.4672900500,0.0000062080,0.0006208160,"2300.32","138.56","10.24","1982.03","119.48","30.31"
"1","1006200",Manhattan,I,"006200","62",MN20,Murray Hill-Kips Bay,"3808",3194410.0854299999773502349853515625000,13288.7810805000008258502930402755737,296772.379098317236640,"11222","11222",36492.0000000000000000000000000000000,"11222","3958002",Greenpoint,0.5032275220,0.0000016950,0.0001695660,"1441.57","90.79","5.88","1141.7","71.53","26.19"
"1","1006000",Manhattan,I,"006000","60",MN50,Stuyvesant Town-Cooper Village,"3808",1304406.8821199999656528234481811523438,6260.7056686200003241538070142269135,121184.119151977574802,"10003","10003",54682.0000000000000000000000000000000,"10003","1498072",East Village/Gramercy/Greenwich Village,0.0487370120,0.0000004020,0.0000402170,"959.08","63.2","5.08","799.23","55.76","22.14"
"1","1006000",Manhattan,I,"006000","60",MN50,Stuyvesant Town-Cooper Village,"3808",1304406.8821199999656528234481811523438,6260.7056686200003241538070142269135,121184.119151977574802,"10009","10009",57925.0000000000000000000000000000000,"10009","1571306",Alphabet City/East Village/Stuyvesant Town-Cooper Village,30.6956086000,0.0002532970,0.0253297280,"1371.96","117.45","6.89","1118.34","107.24","25.85"
"1","1006000",Manhattan,I,"006000","60",MN50,Stuyvesant Town-Cooper Village,"3808",1304406.8821199999656528234481811523438,6260.7056686200003241538070142269135,121184.119151977574802,"10010","10010",33730.0000000000000000000000000000000,"10010","977409",Flatiron/Gramercy/Kips Bay,120466.9094000000,0.9940816520,99.4081652300,"960.71","58.69","4.58","775.36","61.78","17.04"
"1","1006000",Manhattan,I,"006000","60",MN50,Stuyvesant Town-Cooper Village,"3808",1304406.8821199999656528234481811523438,6260.7056686200003241538070142269135,121184.119151977574802,"11222","11222",36492.0000000000000000000000000000000,"11222","3958002",Greenpoint,49.2913143700,0.0004067470,0.0406747300,"1441.57","90.79","5.88","1141.7","71.53","26.19"
